09/06/2019,14:50:00,raw_aero1,1708.00,,G
09/06/2019,14:55:00,raw_aero2,nan,,G
09/06/2019,14:55:00,raw_cloud1,nan,,G
09/06/2019,14:55:00,raw_aero1,1693.00,,G
09/06/2019,15:00:00,raw_aero2,nan,,G
09/06/2019,15:00:00,raw_cloud1,nan,,G
09/06/2019,15:00:00,aero1_hr_mn,1718.08,,G
09/06/2019,15:00:00,aero2_hr_mn,1723.00,,G
09/06/2019,15:00:00,raw_aero1,1843.00,,G
09/06/2019,15:05:00,raw_aero2,nan,,G
09/06/2019,15:05:00,raw_cloud1,nan,,G
09/06/2019,15:05:00,raw_aero1,1813.00,,G
09/06/2019,15:10:00,raw_aero2,nan,,G
09/06/2019,15:10:00,raw_cloud1,nan,,G
09/06/2019,15:10:00,raw_aero1,1753.00,,G
09/06/2019,15:15:00,raw_aero2,nan,,G
09/06/2019,15:15:00,raw_cloud1,nan,,G
09/06/2019,15:15:00,raw_aero1,1858.00,,G
09/06/2019,15:20:00,raw_aero2,nan,,G
09/06/2019,15:20:00,raw_cloud1,nan,,G
09/06/2019,15:20:00,raw_aero1,1813.00,,G
09/06/2019,15:25:00,raw_aero2,nan,,G
09/06/2019,15:25:00,raw_cloud1,nan,,G
09/06/2019,15:25:00,raw_aero1,1873.00,,G
09/06/2019,15:30:00,raw_aero2,nan,,G
09/06/2019,15:30:00,raw_cloud1,nan,,G
09/06/2019,15:30:00,raw_aero1,1873.00,,G
09/06/2019,15:35:00,raw_aero2,nan,,G
09/06/2019,15:35:00,raw_cloud1,nan,,G
09/06/2019,15:35:00,raw_aero1,1888.00,,G
09/06/2019,15:40:00,raw_aero2,nan,,G
09/06/2019,15:40:00,raw_cloud1,nan,,G
09/06/2019,15:40:00,raw_aero1,1843.00,,G
09/06/2019,15:45:00,raw_aero2,nan,,G
09/06/2019,15:45:00,raw_cloud1,nan,,G
09/06/2019,15:45:00,raw_aero1,1903.00,,G
09/06/2019,15:50:00,raw_aero2,nan,,G
09/06/2019,15:50:00,raw_cloud1,nan,,G
09/06/2019,15:50:00,raw_aero1,1798.00,,G
09/06/2019,15:55:00,raw_aero2,nan,,G
09/06/2019,15:55:00,raw_cloud1,nan,,G
09/06/2019,15:55:00,raw_aero1,1888.00,,G
09/06/2019,16:00:00,raw_aero2,nan,,G
09/06/2019,16:00:00,raw_cloud1,nan,,G
09/06/2019,16:00:00,aero1_hr_mn,1557.25,,G
09/06/2019,16:00:00,aero2_hr_mn,1873.00,,G
09/06/2019,16:00:00,raw_aero1,1918.00,,G
09/06/2019,16:05:00,raw_aero2,nan,,G
09/06/2019,16:05:00,raw_cloud1,nan,,G
09/06/2019,16:05:00,raw_aero1,1948.00,,G
09/06/2019,16:10:00,raw_aero2,nan,,G
09/06/2019,16:10:00,raw_cloud1,nan,,G
09/06/2019,16:10:00,raw_aero1,1948.00,,G
09/06/2019,16:15:00,raw_aero2,nan,,G
09/06/2019,16:15:00,raw_cloud1,nan,,G
09/06/2019,16:15:00,raw_aero1,1469.00,,G
09/06/2019,16:20:00,raw_aero2,1948.00,,G
09/06/2019,16:20:00,raw_cloud1,nan,,G
09/06/2019,16:20:00,raw_aero1,1469.00,,G
09/06/2019,16:25:00,raw_aero2,1918.00,,G
09/06/2019,16:25:00,raw_cloud1,nan,,G
09/06/2019,16:25:00,raw_aero1,1484.00,,G
09/06/2019,16:30:00,raw_aero2,1903.00,,G
09/06/2019,16:30:00,raw_cloud1,nan,,G
09/06/2019,16:30:00,raw_aero1,1543.00,,G
09/06/2019,16:35:00,raw_aero2,nan,,G
09/06/2019,16:35:00,raw_cloud1,nan,,G
09/06/2019,16:35:00,raw_aero1,1903.00,,G
09/06/2019,16:40:00,raw_aero2,nan,,G
09/06/2019,16:40:00,raw_cloud1,nan,,G
09/06/2019,16:40:00,raw_aero1,1588.00,,G
09/06/2019,16:45:00,raw_aero2,1963.00,,G
09/06/2019,16:45:00,raw_cloud1,nan,,G
09/06/2019,16:45:00,raw_aero1,1768.00,,G
09/06/2019,16:50:00,raw_aero2,nan,,G
09/06/2019,16:50:00,raw_cloud1,nan,,G
09/06/2019,16:50:00,raw_aero1,1708.00,,G
09/06/2019,16:55:00,raw_aero2,nan,,G
09/06/2019,16:55:00,raw_cloud1,nan,,G
09/06/2019,16:55:00,raw_aero1,1693.00,,G
09/06/2019,17:00:00,raw_aero2,nan,,G
09/06/2019,17:00:00,raw_cloud1,nan,,G
09/06/2019,17:00:00,aero1_hr_mn,1860.50,,G
09/06/2019,17:00:00,aero2_hr_mn,nan,,G
09/06/2019,17:00:00,raw_aero1,1768.00,,G
09/06/2019,17:05:00,raw_aero2,nan,,G
09/06/2019,17:05:00,raw_cloud1,nan,,G
09/06/2019,17:05:00,raw_aero1,1723.00,,G
09/06/2019,17:10:00,raw_aero2,nan,,G
09/06/2019,17:10:00,raw_cloud1,nan,,G
09/06/2019,17:10:00,raw_aero1,1738.00,,G
09/06/2019,17:15:00,raw_aero2,nan,,G
09/06/2019,17:15:00,raw_cloud1,nan,,G
09/06/2019,17:15:00,raw_aero1,1753.00,,G
09/06/2019,17:20:00,raw_aero2,nan,,G
09/06/2019,17:20:00,raw_cloud1,nan,,G
09/06/2019,17:20:00,raw_aero1,1783.00,,G
09/06/2019,17:25:00,raw_aero2,nan,,G
09/06/2019,17:25:00,raw_cloud1,nan,,G
09/06/2019,17:25:00,raw_aero1,1858.00,,G
09/06/2019,17:30:00,raw_aero2,nan,,G
09/06/2019,17:30:00,raw_cloud1,nan,,G
09/06/2019,17:30:00,raw_aero1,1843.00,,G
09/06/2019,17:35:00,raw_aero2,nan,,G
09/06/2019,17:35:00,raw_cloud1,nan,,G
09/06/2019,17:35:00,raw_aero1,nan,,G
09/06/2019,17:40:00,raw_aero2,nan,,G
09/06/2019,17:40:00,raw_cloud1,nan,,G
09/06/2019,17:40:00,raw_aero1,1918.00,,G
09/06/2019,17:45:00,raw_aero2,nan,,G
09/06/2019,17:45:00,raw_cloud1,nan,,G
09/06/2019,17:45:00,raw_aero1,1903.00,,G
09/06/2019,17:50:00,raw_aero2,nan,,G
09/06/2019,17:50:00,raw_cloud1,nan,,G
09/06/2019,17:50:00,raw_aero1,1858.00,,G
09/06/2019,17:55:00,raw_aero2,nan,,G
09/06/2019,17:55:00,raw_cloud1,nan,,G
09/06/2019,17:55:00,raw_aero1,1858.00,,G
09/06/2019,18:00:00,raw_aero2,nan,,G
09/06/2019,18:00:00,raw_cloud1,nan,,G
09/06/2019,18:00:00,aero1_hr_mn,1690.75,,G
09/06/2019,18:00:00,aero2_hr_mn,1933.00,,G
09/06/2019,18:00:00,raw_aero1,1903.00,,G
09/06/2019,18:05:00,raw_aero2,nan,,G
09/06/2019,18:05:00,raw_cloud1,nan,,G
09/06/2019,18:05:00,raw_aero1,1948.00,,G
09/06/2019,18:10:00,raw_aero2,nan,,G
09/06/2019,18:10:00,raw_cloud1,nan,,G
09/06/2019,18:10:00,raw_aero1,1963.00,,G
09/06/2019,18:15:00,raw_aero2,nan,,G
09/06/2019,18:15:00,raw_cloud1,nan,,G
09/06/2019,18:15:00,raw_aero1,1948.00,,G
09/06/2019,18:20:00,raw_aero2,nan,,G
09/06/2019,18:20:00,raw_cloud1,nan,,G
09/06/2019,18:20:00,raw_aero1,1993.00,,G
09/06/2019,18:25:00,raw_aero2,nan,,G
09/06/2019,18:25:00,raw_cloud1,nan,,G
09/06/2019,18:25:00,raw_aero1,1978.00,,G
09/06/2019,18:30:00,raw_aero2,nan,,G
09/06/2019,18:30:00,raw_cloud1,nan,,G
09/06/2019,18:30:00,raw_aero1,1648.00,,G
09/06/2019,18:35:00,raw_aero2,1978.00,,G
09/06/2019,18:35:00,raw_cloud1,nan,,G
09/06/2019,18:35:00,raw_aero1,1633.00,,G
09/06/2019,18:40:00,raw_aero2,1993.00,,G
09/06/2019,18:40:00,raw_cloud1,nan,,G
09/06/2019,18:40:00,raw_aero1,1678.00,,G
09/06/2019,18:45:00,raw_aero2,1963.00,,G
09/06/2019,18:45:00,raw_cloud1,nan,,G
09/06/2019,18:45:00,raw_aero1,1933.00,,G
09/06/2019,18:50:00,raw_aero2,nan,,G
09/06/2019,18:50:00,raw_cloud1,nan,,G
09/06/2019,18:50:00,raw_aero1,1933.00,,G
09/06/2019,18:55:00,raw_aero2,nan,,G
09/06/2019,18:55:00,raw_cloud1,nan,,G
09/06/2019,18:55:00,raw_aero1,1963.00,,G
09/06/2019,19:00:00,raw_aero2,nan,,G
